day,vix1d_anchor,snap_pt,side,target_delta,D,spot,half_day
2025-02-03,17.23,10:00,c,0.2,1.4014,5993.36,0
2025-02-03,17.23,10:00,c,0.25,1.0642,5993.36,0
2025-02-03,17.23,10:00,c,0.3,0.7635,5993.36,0
2025-02-03,17.23,12:00,p,0.05,4.8796,6016.39,0
2025-02-03,17.23,12:00,p,0.1,3.4192,6016.39,0
2025-02-03,17.23,12:00,p,0.15,2.6108,6016.39,0
2025-02-03,17.23,12:00,p,0.2,2.0376,6016.39,0
2025-02-03,17.23,12:00,p,0.25,1.6032,6016.39,0
2025-02-03,17.23,12:00,p,0.3,1.2423,6016.39,0
2025-02-03,17.23,12:00,c,0.05,3.3237,6016.39,0
2025-02-03,17.23,12:00,c,0.1,2.4442,6016.39,0
2025-02-03,17.23,12:00,c,0.15,1.9315,6016.39,0
2025-02-03,17.23,12:00,c,0.2,1.5407,6016.39,0
2025-02-03,17.23,12:00,c,0.25,1.2072,6016.39,0
2025-02-03,17.23,12:00,c,0.3,0.9241,6016.39,0
2025-12-18,17.5,06:35,p,0.05,3.1441,6786.55,0
2025-12-18,17.5,06:35,p,0.1,2.2314,6786.55,0
2025-12-18,17.5,06:35,p,0.15,1.732,6786.55,0
2025-12-18,17.5,06:35,p,0.2,1.3386,6786.55,0
2025-12-18,17.5,06:35,p,0.25,1.0525,6786.55,0
2025-12-18,17.5,06:35,p,0.3,0.8012,6786.55,0
2025-12-18,17.5,06:35,c,0.05,2.0367,6786.55,0
2025-12-18,17.5,06:35,c,0.1,1.5831,6786.55,0
2025-12-18,17.5,06:35,c,0.15,1.2914,6786.55,0
2025-12-18,17.5,06:35,c,0.2,1.0851,6786.55,0
2025-12-18,17.5,06:35,c,0.25,0.8817,6786.55,0
2025-12-18,17.5,06:35,c,0.3,0.6876,6786.55,0
2025-12-18,17.5,08:00,p,0.05,2.9103,6808.78,0
2025-12-18,17.5,08:00,p,0.1,1.8704,6808.78,0
2025-12-18,17.5,08:00,p,0.15,1.3778,6808.78,0
2025-12-18,17.5,08:00,p,0.2,1.033,6808.78,0
2025-12-18,17.5,08:00,p,0.25,0.7887,6808.78,0
2025-12-18,17.5,08:00,p,0.3,0.5853,6808.78,0
2025-12-18,17.5,08:00,c,0.05,1.5655,6808.78,0
2025-12-18,17.5,08:00,c,0.1,1.2196,6808.78,0
2025-12-18,17.5,08:00,c,0.15,1.0054,6808.78,0
2025-12-18,17.5,08:00,c,0.2,0.8345,6808.78,0
2025-12-18,17.5,08:00,c,0.25,0.6848,6808.78,0
2025-12-18,17.5,08:00,c,0.3,0.5421,6808.78,0
2025-12-18,17.5,10:00,p,0.05,2.6616,6792.16,0
2025-12-18,17.5,10:00,p,0.1,1.7762,6792.16,0
2025-12-18,17.5,10:00,p,0.15,1.3184,6792.16,0
2025-12-18,17.5,10:00,p,0.2,0.9949,6792.16,0
2025-12-18,17.5,10:00,p,0.25,0.7589,6792.16,0
2025-12-18,17.5,10:00,p,0.3,0.5578,6792.16,0
2025-12-18,17.5,10:00,c,0.05,1.7604,6792.16,0
2025-12-18,17.5,10:00,c,0.1,1.4457,6792.16,0
2025-12-18,17.5,10:00,c,0.15,1.1948,6792.16,0
2025-12-18,17.5,10:00,c,0.2,0.997,6792.16,0
2025-12-18,17.5,10:00,c,0.25,0.8229,6792.16,0
2025-12-18,17.5,10:00,c,0.3,0.6582,6792.16,0
2025-12-18,17.5,12:00,p,0.05,3.1645,6766.23,0
2025-12-18,17.5,12:00,p,0.1,2.1898,6766.23,0
2025-12-18,17.5,12:00,p,0.15,1.6599,6766.23,0
2025-12-18,17.5,12:00,p,0.2,1.2873,6766.23,0
2025-12-18,17.5,12:00,p,0.25,0.9486,6766.23,0
2025-12-18,17.5,12:00,p,0.3,0.7077,6766.23,0
2025-12-18,17.5,12:00,c,0.05,2.6455,6766.23,0
2025-12-18,17.5,12:00,c,0.1,2.0525,6766.23,0
2025-12-18,17.5,12:00,c,0.15,1.6697,6766.23,0
2025-12-18,17.5,12:00,c,0.2,1.3686,6766.23,0
2025-12-18,17.5,12:00,c,0.25,1.1166,6766.23,0
2025-12-18,17.5,12:00,c,0.3,0.8881,6766.23,0
2026-04-07,17.97,06:35,p,0.05,3.4513,6582.24,0
2026-04-07,17.97,06:35,p,0.1,2.4325,6582.24,0
2026-04-07,17.97,06:35,p,0.15,1.9426,6582.24,0
2026-04-07,17.97,06:35,p,0.2,1.5537,6582.24,0
2026-04-07,17.97,06:35,p,0.25,1.2337,6582.24,0
2026-04-07,17.97,06:35,p,0.3,0.9311,6582.24,0
2026-04-07,17.97,06:35,c,0.05,2.8063,6582.24,0
2026-04-07,17.97,06:35,c,0.1,2.1739,6582.24,0
2026-04-07,17.97,06:35,c,0.15,1.8262,6582.24,0
2026-04-07,17.97,06:35,c,0.2,1.439,6582.24,0
2026-04-07,17.97,06:35,c,0.25,1.1701,6582.24,0
2026-04-07,17.97,06:35,c,0.3,0.9208,6582.24,0
2026-04-07,17.97,08:00,p,0.05,3.3404,6549.71,0
2026-04-07,17.97,08:00,p,0.1,2.3665,6549.71,0
2026-04-07,17.97,08:00,p,0.15,1.8595,6549.71,0
2026-04-07,17.97,08:00,p,0.2,1.4758,6549.71,0
2026-04-07,17.97,08:00,p,0.25,1.1645,6549.71,0
2026-04-07,17.97,08:00,p,0.3,0.8871,6549.71,0
2026-04-07,17.97,08:00,c,0.05,2.8283,6549.71,0
2026-04-07,17.97,08:00,c,0.1,2.0185,6549.71,0
2026-04-07,17.97,08:00,c,0.15,1.6154,6549.71,0
2026-04-07,17.97,08:00,c,0.2,1.2634,6549.71,0
2026-04-07,17.97,08:00,c,0.25,1.0074,6549.71,0
2026-04-07,17.97,08:00,c,0.3,0.7919,6549.71,0
2026-04-07,17.97,10:00,p,0.05,3.1982,6584.48,0
2026-04-07,17.97,10:00,p,0.1,2.368,6584.48,0
2026-04-07,17.97,10:00,p,0.15,1.8168,6584.48,0
2026-04-07,17.97,10:00,p,0.2,1.4406,6584.48,0
2026-04-07,17.97,10:00,p,0.25,1.1336,6584.48,0
2026-04-07,17.97,10:00,p,0.3,0.8642,6584.48,0
2026-04-07,17.97,10:00,c,0.05,3.1757,6584.48,0
2026-04-07,17.97,10:00,c,0.1,2.1518,6584.48,0
2026-04-07,17.97,10:00,c,0.15,1.6503,6584.48,0
2026-04-07,17.97,10:00,c,0.2,1.2937,6584.48,0
2026-04-07,17.97,10:00,c,0.25,1.0167,6584.48,0
2026-04-07,17.97,10:00,c,0.3,0.7787,6584.48,0
2026-04-07,17.97,12:00,p,0.05,3.7658,6563.4,0
2026-04-07,17.97,12:00,p,0.1,2.5705,6563.4,0
2026-04-07,17.97,12:00,p,0.15,1.9302,6563.4,0
2026-04-07,17.97,12:00,p,0.2,1.4909,6563.4,0
2026-04-07,17.97,12:00,p,0.25,1.1803,6563.4,0
2026-04-07,17.97,12:00,p,0.3,0.9016,6563.4,0
2026-04-07,17.97,12:00,c,0.05,2.7738,6563.4,0
2026-04-07,17.97,12:00,c,0.1,2.0953,6563.4,0
2026-04-07,17.97,12:00,c,0.15,1.6775,6563.4,0
2026-04-07,17.97,12:00,c,0.2,1.3615,6563.4,0
2026-04-07,17.97,12:00,c,0.25,1.0922,6563.4,0
2026-04-07,17.97,12:00,c,0.3,0.8457,6563.4,0
2025-10-20,18.42,06:35,p,0.05,3.2366,6706.63,0
2025-10-20,18.42,06:35,p,0.1,2.2005,6706.63,0
2025-10-20,18.42,06:35,p,0.15,1.6373,6706.63,0
2025-10-20,18.42,06:35,p,0.2,1.25,6706.63,0
2025-10-20,18.42,06:35,p,0.25,0.9734,6706.63,0
2025-10-20,18.42,06:35,p,0.3,0.7025,6706.63,0
2025-10-20,18.42,06:35,c,0.05,1.5941,6706.63,0
2025-10-20,18.42,06:35,c,0.1,1.216,6706.63,0
2025-10-20,18.42,06:35,c,0.15,0.9806,6706.63,0
2025-10-20,18.42,06:35,c,0.2,0.8099,6706.63,0
2025-10-20,18.42,06:35,c,0.25,0.6663,6706.63,0
2025-10-20,18.42,06:35,c,0.3,0.5328,6706.63,0
2025-10-20,18.42,08:00,p,0.05,3.2039,6734.15,0
2025-10-20,18.42,08:00,p,0.1,1.886,6734.15,0
2025-10-20,18.42,08:00,p,0.15,1.2861,6734.15,0
2025-10-20,18.42,08:00,p,0.2,0.9296,6734.15,0
2025-10-20,18.42,08:00,p,0.25,0.6784,6734.15,0
2025-10-20,18.42,08:00,p,0.3,0.4918,6734.15,0
2025-10-20,18.42,08:00,c,0.05,1.3362,6734.15,0
2025-10-20,18.42,08:00,c,0.1,0.9674,6734.15,0
2025-10-20,18.42,08:00,c,0.15,0.7688,6734.15,0
2025-10-20,18.42,08:00,c,0.2,0.6246,6734.15,0
2025-10-20,18.42,08:00,c,0.25,0.5017,6734.15,0
2025-10-20,18.42,08:00,c,0.3,0.3948,6734.15,0
2025-10-20,18.42,10:00,p,0.05,2.8467,6732.51,0
2025-10-20,18.42,10:00,p,0.1,1.5935,6732.51,0
2025-10-20,18.42,10:00,p,0.15,1.1218,6732.51,0
2025-10-20,18.42,10:00,p,0.2,0.8043,6732.51,0
2025-10-20,18.42,10:00,p,0.25,0.6007,6732.51,0
2025-10-20,18.42,10:00,p,0.3,0.4438,6732.51,0
2025-10-20,18.42,10:00,c,0.05,1.3547,6732.51,0
2025-10-20,18.42,10:00,c,0.1,0.9387,6732.51,0
2025-10-20,18.42,10:00,c,0.15,0.7496,6732.51,0
2025-10-20,18.42,10:00,c,0.2,0.6081,6732.51,0
2025-10-20,18.42,10:00,c,0.25,0.4879,6732.51,0
2025-10-20,18.42,10:00,c,0.3,0.3852,6732.51,0
2025-10-20,18.42,12:00,p,0.05,2.0393,6738.95,0
2025-10-20,18.42,12:00,p,0.1,1.3031,6738.95,0
2025-10-20,18.42,12:00,p,0.15,0.9483,6738.95,0
2025-10-20,18.42,12:00,p,0.2,0.7212,6738.95,0
2025-10-20,18.42,12:00,p,0.25,0.5632,6738.95,0
2025-10-20,18.42,12:00,p,0.3,0.4229,6738.95,0
2025-10-20,18.42,12:00,c,0.05,1.2501,6738.95,0
2025-10-20,18.42,12:00,c,0.1,0.9266,6738.95,0
2025-10-20,18.42,12:00,c,0.15,0.7287,6738.95,0
2025-10-20,18.42,12:00,c,0.2,0.5757,6738.95,0
2025-10-20,18.42,12:00,c,0.25,0.4368,6738.95,0
2025-10-20,18.42,12:00,c,0.3,0.3485,6738.95,0
2026-04-30,19.07,06:35,p,0.05,2.6453,7151.66,0
2026-04-30,19.07,06:35,p,0.1,1.9001,7151.66,0
2026-04-30,19.07,06:35,p,0.15,1.5057,7151.66,0
2026-04-30,19.07,06:35,p,0.2,1.1828,7151.66,0
2026-04-30,19.07,06:35,p,0.25,0.9097,7151.66,0
2026-04-30,19.07,06:35,p,0.3,0.687,7151.66,0
2026-04-30,19.07,06:35,c,0.05,1.7737,7151.66,0
2026-04-30,19.07,06:35,c,0.1,1.4176,7151.66,0
2026-04-30,19.07,06:35,c,0.15,1.163,7151.66,0
2026-04-30,19.07,06:35,c,0.2,0.957,7151.66,0
2026-04-30,19.07,06:35,c,0.25,0.7867,7151.66,0
2026-04-30,19.07,06:35,c,0.3,0.6425,7151.66,0
2026-04-30,19.07,08:00,p,0.05,2.2982,7162.09,0
2026-04-30,19.07,08:00,p,0.1,1.6285,7162.09,0
2026-04-30,19.07,08:00,p,0.15,1.2762,7162.09,0
2026-04-30,19.07,08:00,p,0.2,0.9792,7162.09,0
2026-04-30,19.07,08:00,p,0.25,0.76,7162.09,0
2026-04-30,19.07,08:00,p,0.3,0.5739,7162.09,0
2026-04-30,19.07,08:00,c,0.05,1.5865,7162.09,0
2026-04-30,19.07,08:00,c,0.1,1.1778,7162.09,0
2026-04-30,19.07,08:00,c,0.15,0.9705,7162.09,0
2026-04-30,19.07,08:00,c,0.2,0.7788,7162.09,0
2026-04-30,19.07,08:00,c,0.25,0.6371,7162.09,0
2026-04-30,19.07,08:00,c,0.3,0.5083,7162.09,0
2026-04-30,19.07,10:00,p,0.05,2.3206,7166.21,0
2026-04-30,19.07,10:00,p,0.1,1.5417,7166.21,0
2026-04-30,19.07,10:00,p,0.15,1.1519,7166.21,0
2026-04-30,19.07,10:00,p,0.2,0.8847,7166.21,0
2026-04-30,19.07,10:00,p,0.25,0.6847,7166.21,0
2026-04-30,19.07,10:00,p,0.3,0.5177,7166.21,0
2026-04-30,19.07,10:00,c,0.05,1.624,7166.21,0
2026-04-30,19.07,10:00,c,0.1,1.114,7166.21,0
2026-04-30,19.07,10:00,c,0.15,0.8846,7166.21,0
2026-04-30,19.07,10:00,c,0.2,0.7042,7166.21,0
2026-04-30,19.07,10:00,c,0.25,0.5624,7166.21,0
2026-04-30,19.07,10:00,c,0.3,0.4426,7166.21,0
2026-04-30,19.07,12:00,p,0.05,2.0426,7206.91,0
2026-04-30,19.07,12:00,p,0.1,1.3984,7206.91,0
2026-04-30,19.07,12:00,p,0.15,1.0554,7206.91,0
2026-04-30,19.07,12:00,p,0.2,0.8193,7206.91,0
2026-04-30,19.07,12:00,p,0.25,0.6547,7206.91,0
2026-04-30,19.07,12:00,p,0.3,0.4927,7206.91,0
2026-04-30,19.07,12:00,c,0.05,2.03,7206.91,0
2026-04-30,19.07,12:00,c,0.1,1.4478,7206.91,0
2026-04-30,19.07,12:00,c,0.15,1.1275,7206.91,0
2026-04-30,19.07,12:00,c,0.2,0.8882,7206.91,0
2026-04-30,19.07,12:00,c,0.25,0.7078,7206.91,0
2026-04-30,19.07,12:00,c,0.3,0.5336,7206.91,0
2025-06-06,19.3,06:35,p,0.05,2.6441,5998.7,0
2025-06-06,19.3,06:35,p,0.1,1.8014,5998.7,0
2025-06-06,19.3,06:35,p,0.15,1.3859,5998.7,0
2025-06-06,19.3,06:35,p,0.2,1.0844,5998.7,0
2025-06-06,19.3,06:35,p,0.25,0.8372,5998.7,0
2025-06-06,19.3,06:35,p,0.3,0.6299,5998.7,0
2025-06-06,19.3,06:35,c,0.05,1.8177,5998.7,0
2025-06-06,19.3,06:35,c,0.1,1.36,5998.7,0
2025-06-06,19.3,06:35,c,0.15,1.101,5998.7,0
2025-06-06,19.3,06:35,c,0.2,0.9085,5998.7,0
2025-06-06,19.3,06:35,c,0.25,0.7392,5998.7,0
2025-06-06,19.3,06:35,c,0.3,0.5883,5998.7,0
2025-06-06,19.3,08:00,p,0.05,2.49,6002.54,0
2025-06-06,19.3,08:00,p,0.1,1.638,6002.54,0
2025-06-06,19.3,08:00,p,0.15,1.2144,6002.54,0
2025-06-06,19.3,08:00,p,0.2,0.933,6002.54,0
2025-06-06,19.3,08:00,p,0.25,0.7229,6002.54,0
2025-06-06,19.3,08:00,p,0.3,0.5471,6002.54,0
2025-06-06,19.3,08:00,c,0.05,1.5311,6002.54,0
2025-06-06,19.3,08:00,c,0.1,1.1529,6002.54,0
2025-06-06,19.3,08:00,c,0.15,0.9353,6002.54,0
2025-06-06,19.3,08:00,c,0.2,0.7663,6002.54,0
2025-06-06,19.3,08:00,c,0.25,0.6226,6002.54,0
2025-06-06,19.3,08:00,c,0.3,0.4961,6002.54,0
2025-06-06,19.3,10:00,p,0.05,2.963,5985.65,0
2025-06-06,19.3,10:00,p,0.1,2.1476,5985.65,0
2025-06-06,19.3,10:00,p,0.15,1.6375,5985.65,0
2025-06-06,19.3,10:00,p,0.2,1.2731,5985.65,0
2025-06-06,19.3,10:00,p,0.25,0.9902,5985.65,0
2025-06-06,19.3,10:00,p,0.3,0.7649,5985.65,0
2025-06-06,19.3,10:00,c,0.05,1.6966,5985.65,0
2025-06-06,19.3,10:00,c,0.1,1.3209,5985.65,0
2025-06-06,19.3,10:00,c,0.15,1.0767,5985.65,0
2025-06-06,19.3,10:00,c,0.2,0.8775,5985.65,0
2025-06-06,19.3,10:00,c,0.25,0.7055,5985.65,0
2025-06-06,19.3,10:00,c,0.3,0.5459,5985.65,0
2025-06-06,19.3,12:00,p,0.05,2.5968,6006.86,0
2025-06-06,19.3,12:00,p,0.1,1.6716,6006.86,0
2025-06-06,19.3,12:00,p,0.15,1.2331,6006.86,0
2025-06-06,19.3,12:00,p,0.2,0.9187,6006.86,0
2025-06-06,19.3,12:00,p,0.25,0.7037,6006.86,0
2025-06-06,19.3,12:00,p,0.3,0.5059,6006.86,0
2025-06-06,19.3,12:00,c,0.05,2.0361,6006.86,0
2025-06-06,19.3,12:00,c,0.1,1.4487,6006.86,0
2025-06-06,19.3,12:00,c,0.15,1.1706,6006.86,0
2025-06-06,19.3,12:00,c,0.2,0.9547,6006.86,0
2025-06-06,19.3,12:00,c,0.25,0.7792,6006.86,0
2025-06-06,19.3,12:00,c,0.3,0.6164,6006.86,0
2025-05-08,19.81,06:35,p,0.05,3.781,5664.68,0
2025-05-08,19.81,06:35,p,0.1,2.8195,5664.68,0
2025-05-08,19.81,06:35,p,0.15,2.2061,5664.68,0
2025-05-08,19.81,06:35,p,0.2,1.747,5664.68,0
2025-05-08,19.81,06:35,p,0.25,1.3768,5664.68,0
2025-05-08,19.81,06:35,p,0.3,1.0572,5664.68,0
2025-05-08,19.81,06:35,c,0.05,2.9303,5664.68,0
2025-05-08,19.81,06:35,c,0.1,2.2297,5664.68,0
2025-05-08,19.81,06:35,c,0.15,1.8027,5664.68,0
2025-05-08,19.81,06:35,c,0.2,1.4728,5664.68,0
2025-05-08,19.81,06:35,c,0.25,1.1892,5664.68,0
2025-05-08,19.81,06:35,c,0.3,0.9319,5664.68,0
2025-05-08,19.81,08:00,p,0.05,3.889,5642.72,0
2025-05-08,19.81,08:00,p,0.1,2.8913,5642.72,0
2025-05-08,19.81,08:00,p,0.15,2.2604,5642.72,0
2025-05-08,19.81,08:00,p,0.2,1.7933,5642.72,0
2025-05-08,19.81,08:00,p,0.25,1.4229,5642.72,0
2025-05-08,19.81,08:00,p,0.3,1.0962,5642.72,0
2025-05-08,19.81,08:00,c,0.05,3.4053,5642.72,0
2025-05-08,19.81,08:00,c,0.1,2.4812,5642.72,0
2025-05-08,19.81,08:00,c,0.15,1.9625,5642.72,0
2025-05-08,19.81,08:00,c,0.2,1.577,5642.72,0
2025-05-08,19.81,08:00,c,0.25,1.2546,5642.72,0
2025-05-08,19.81,08:00,c,0.3,0.9675,5642.72,0
2025-05-08,19.81,10:00,p,0.05,3.2966,5718.27,0
2025-05-08,19.81,10:00,p,0.1,2.2824,5718.27,0
2025-05-08,19.81,10:00,p,0.15,1.7242,5718.27,0
2025-05-08,19.81,10:00,p,0.2,1.3263,5718.27,0
2025-05-08,19.81,10:00,p,0.25,1.0273,5718.27,0
2025-05-08,19.81,10:00,p,0.3,0.7657,5718.27,0
2025-05-08,19.81,10:00,c,0.05,3.0306,5718.27,0
2025-05-08,19.81,10:00,c,0.1,2.1292,5718.27,0
2025-05-08,19.81,10:00,c,0.15,1.65,5718.27,0
2025-05-08,19.81,10:00,c,0.2,1.3164,5718.27,0
2025-05-08,19.81,10:00,c,0.25,1.0519,5718.27,0
2025-05-08,19.81,10:00,c,0.3,0.8303,5718.27,0
2025-05-08,19.81,12:00,p,0.05,3.0678,5700.67,0
2025-05-08,19.81,12:00,p,0.1,2.0883,5700.67,0
2025-05-08,19.81,12:00,p,0.15,1.5889,5700.67,0
2025-05-08,19.81,12:00,p,0.2,1.2277,5700.67,0
2025-05-08,19.81,12:00,p,0.25,0.9442,5700.67,0
2025-05-08,19.81,12:00,p,0.3,0.7102,5700.67,0
2025-05-08,19.81,12:00,c,0.05,3.0816,5700.67,0
2025-05-08,19.81,12:00,c,0.1,2.1387,5700.67,0
2025-05-08,19.81,12:00,c,0.15,1.649,5700.67,0
2025-05-08,19.81,12:00,c,0.2,1.3184,5700.67,0
2025-05-08,19.81,12:00,c,0.25,1.0518,5700.67,0
2025-05-08,19.81,12:00,c,0.3,0.8204,5700.67,0
2026-03-20,20.86,06:35,p,0.05,2.9764,6578.61,0
2026-03-20,20.86,06:35,p,0.1,2.2707,6578.61,0
2026-03-20,20.86,06:35,p,0.15,1.7898,6578.61,0
2026-03-20,20.86,06:35,p,0.2,1.4581,6578.61,0
2026-03-20,20.86,06:35,p,0.25,1.1682,6578.61,0
2026-03-20,20.86,06:35,p,0.3,0.9193,6578.61,0
2026-03-20,20.86,06:35,c,0.05,2.4093,6578.61,0
2026-03-20,20.86,06:35,c,0.1,1.8252,6578.61,0
2026-03-20,20.86,06:35,c,0.15,1.4497,6578.61,0
2026-03-20,20.86,06:35,c,0.2,1.1493,6578.61,0
2026-03-20,20.86,06:35,c,0.25,0.9352,6578.61,0
2026-03-20,20.86,06:35,c,0.3,0.726,6578.61,0
2026-03-20,20.86,08:00,p,0.05,2.6254,6547.51,0
2026-03-20,20.86,08:00,p,0.1,1.8842,6547.51,0
2026-03-20,20.86,08:00,p,0.15,1.524,6547.51,0
2026-03-20,20.86,08:00,p,0.2,1.2292,6547.51,0
2026-03-20,20.86,08:00,p,0.25,0.9822,6547.51,0
2026-03-20,20.86,08:00,p,0.3,0.7592,6547.51,0
2026-03-20,20.86,08:00,c,0.05,2.3091,6547.51,0
2026-03-20,20.86,08:00,c,0.1,1.6909,6547.51,0
2026-03-20,20.86,08:00,c,0.15,1.3323,6547.51,0
2026-03-20,20.86,08:00,c,0.2,1.0658,6547.51,0
2026-03-20,20.86,08:00,c,0.25,0.856,6547.51,0
2026-03-20,20.86,08:00,c,0.3,0.6536,6547.51,0
2026-03-20,20.86,10:00,p,0.05,2.4944,6553.43,0
2026-03-20,20.86,10:00,p,0.1,1.801,6553.43,0
2026-03-20,20.86,10:00,p,0.15,1.3845,6553.43,0
2026-03-20,20.86,10:00,p,0.2,1.1104,6553.43,0
2026-03-20,20.86,10:00,p,0.25,0.8966,6553.43,0
2026-03-20,20.86,10:00,p,0.3,0.6782,6553.43,0
2026-03-20,20.86,10:00,c,0.05,2.2544,6553.43,0
2026-03-20,20.86,10:00,c,0.1,1.6019,6553.43,0
2026-03-20,20.86,10:00,c,0.15,1.2195,6553.43,0
2026-03-20,20.86,10:00,c,0.2,0.9832,6553.43,0
2026-03-20,20.86,10:00,c,0.25,0.7764,6553.43,0
2026-03-20,20.86,10:00,c,0.3,0.5908,6553.43,0
2026-03-20,20.86,12:00,p,0.05,3.6493,6506.19,0
2026-03-20,20.86,12:00,p,0.1,2.3788,6506.19,0
2026-03-20,20.86,12:00,p,0.15,1.8254,6506.19,0
2026-03-20,20.86,12:00,p,0.2,1.4389,6506.19,0
2026-03-20,20.86,12:00,p,0.25,1.1403,6506.19,0
2026-03-20,20.86,12:00,p,0.3,0.8809,6506.19,0
2026-03-20,20.86,12:00,c,0.05,4.2521,6506.19,0
2026-03-20,20.86,12:00,c,0.1,2.9786,6506.19,0
2026-03-20,20.86,12:00,c,0.15,2.2936,6506.19,0
2026-03-20,20.86,12:00,c,0.2,1.7782,6506.19,0
2026-03-20,20.86,12:00,c,0.25,1.3935,6506.19,0
2026-03-20,20.86,12:00,c,0.3,1.066,6506.19,0
2026-03-19,21.78,06:35,p,0.05,3.2522,6568.24,0
2026-03-19,21.78,06:35,p,0.1,2.5204,6568.24,0
2026-03-19,21.78,06:35,p,0.15,2.0023,6568.24,0
2026-03-19,21.78,06:35,p,0.2,1.66,6568.24,0
2026-03-19,21.78,06:35,p,0.25,1.3185,6568.24,0
2026-03-19,21.78,06:35,p,0.3,1.0233,6568.24,0
2026-03-19,21.78,06:35,c,0.05,2.6289,6568.24,0
2026-03-19,21.78,06:35,c,0.1,2.1214,6568.24,0
2026-03-19,21.78,06:35,c,0.15,1.7144,6568.24,0
2026-03-19,21.78,06:35,c,0.2,1.4341,6568.24,0
2026-03-19,21.78,06:35,c,0.25,1.1632,6568.24,0
2026-03-19,21.78,06:35,c,0.3,0.9299,6568.24,0
2026-03-19,21.78,08:00,p,0.05,2.5138,6586.49,0
2026-03-19,21.78,08:00,p,0.1,1.7792,6586.49,0
2026-03-19,21.78,08:00,p,0.15,1.4223,6586.49,0
2026-03-19,21.78,08:00,p,0.2,1.1043,6586.49,0
2026-03-19,21.78,08:00,p,0.25,0.8757,6586.49,0
2026-03-19,21.78,08:00,p,0.3,0.6596,6586.49,0
2026-03-19,21.78,08:00,c,0.05,2.0928,6586.49,0
2026-03-19,21.78,08:00,c,0.1,1.6155,6586.49,0
2026-03-19,21.78,08:00,c,0.15,1.292,6586.49,0
2026-03-19,21.78,08:00,c,0.2,1.0804,6586.49,0
2026-03-19,21.78,08:00,c,0.25,0.8694,6586.49,0
2026-03-19,21.78,08:00,c,0.3,0.6899,6586.49,0
2026-03-19,21.78,10:00,p,0.05,2.167,6580.17,0
2026-03-19,21.78,10:00,p,0.1,1.5377,6580.17,0
2026-03-19,21.78,10:00,p,0.15,1.1865,6580.17,0
2026-03-19,21.78,10:00,p,0.2,0.9326,6580.17,0
2026-03-19,21.78,10:00,p,0.25,0.7356,6580.17,0
2026-03-19,21.78,10:00,p,0.3,0.5693,6580.17,0
2026-03-19,21.78,10:00,c,0.05,2.0519,6580.17,0
2026-03-19,21.78,10:00,c,0.1,1.462,6580.17,0
2026-03-19,21.78,10:00,c,0.15,1.1707,6580.17,0
2026-03-19,21.78,10:00,c,0.2,0.9663,6580.17,0
2026-03-19,21.78,10:00,c,0.25,0.7615,6580.17,0
2026-03-19,21.78,10:00,c,0.3,0.5952,6580.17,0
2026-03-19,21.78,12:00,p,0.05,2.6864,6592.81,0
2026-03-19,21.78,12:00,p,0.1,2.0079,6592.81,0
2026-03-19,21.78,12:00,p,0.15,1.5854,6592.81,0
2026-03-19,21.78,12:00,p,0.2,1.2573,6592.81,0
2026-03-19,21.78,12:00,p,0.25,1.0097,6592.81,0
2026-03-19,21.78,12:00,p,0.3,0.7911,6592.81,0
2026-03-19,21.78,12:00,c,0.05,2.4187,6592.81,0
2026-03-19,21.78,12:00,c,0.1,1.665,6592.81,0
2026-03-19,21.78,12:00,c,0.15,1.3046,6592.81,0
2026-03-19,21.78,12:00,c,0.2,1.0031,6592.81,0
2026-03-19,21.78,12:00,c,0.25,0.7767,6592.81,0
2026-03-19,21.78,12:00,c,0.3,0.6043,6592.81,0
2025-06-20,22.32,06:35,p,0.05,2.3084,6006.56,0
2025-06-20,22.32,06:35,p,0.1,1.667,6006.56,0
2025-06-20,22.32,06:35,p,0.15,1.3003,6006.56,0
2025-06-20,22.32,06:35,p,0.2,1.0303,6006.56,0
2025-06-20,22.32,06:35,p,0.25,0.8149,6006.56,0
2025-06-20,22.32,06:35,p,0.3,0.6286,6006.56,0
2025-06-20,22.32,06:35,c,0.05,1.5372,6006.56,0
2025-06-20,22.32,06:35,c,0.1,1.1776,6006.56,0
2025-06-20,22.32,06:35,c,0.15,0.9499,6006.56,0
2025-06-20,22.32,06:35,c,0.2,0.7673,6006.56,0
2025-06-20,22.32,06:35,c,0.25,0.6158,6006.56,0
2025-06-20,22.32,06:35,c,0.3,0.4734,6006.56,0
2025-06-20,22.32,08:00,p,0.05,2.5864,5967.56,0
2025-06-20,22.32,08:00,p,0.1,1.82,5967.56,0
2025-06-20,22.32,08:00,p,0.15,1.4136,5967.56,0
2025-06-20,22.32,08:00,p,0.2,1.1067,5967.56,0
2025-06-20,22.32,08:00,p,0.25,0.8738,5967.56,0
2025-06-20,22.32,08:00,p,0.3,0.6685,5967.56,0
2025-06-20,22.32,08:00,c,0.05,1.9845,5967.56,0
2025-06-20,22.32,08:00,c,0.1,1.4875,5967.56,0
2025-06-20,22.32,08:00,c,0.15,1.1921,5967.56,0
2025-06-20,22.32,08:00,c,0.2,0.97,5967.56,0
2025-06-20,22.32,08:00,c,0.25,0.7784,5967.56,0
2025-06-20,22.32,08:00,c,0.3,0.611,5967.56,0
2025-06-20,22.32,10:00,p,0.05,2.0765,5976.38,0
